"AUC","Accuracy","Recall","Prec.","F1","Kappa","MCC","num_vars"
0.758,0.7667,0.8,0.0548,0.1026,0.0737,0.1689,50
0.6637,0.79,0.6,0.0469,0.087,0.0578,0.1229,100
0.6427,0.88,0.4,0.0571,0.1,0.073,0.1149,200
0.4746,0.9333,0,0,0,-0.0256,-0.0299,300
0.4915,0.9667,0,0,0,-0.0169,-0.0169,400
0.4949,0.9733,0,0,0,-0.0127,-0.0131,500
0.4983,0.98,0,0,0,-0.0056,-0.0075,1000
0.5,0.9833,0,0,0,0,0,2000
0.5,0.9833,0,0,0,0,0,5000
0.4759,0.1033,1,0.0182,0.0358,0.0032,0.0401,2
0.48,0.2133,0.8,0.0167,0.0328,1e-04,0.0011,5
0.4766,0.2133,0.8,0.0167,0.0328,1e-04,0.0011,10
0.578,0.2133,0.8,0.0167,0.0328,1e-04,0.0011,20
0.5864,0.4033,0.6,0.0167,0.0324,0,0,50
0.539,0.45,0.6,0.0181,0.0351,0.0028,0.0122,100
0.539,0.6733,0.4,0.0206,0.0392,0.0078,0.0213,200
0.6085,0.81,0.4,0.0357,0.0656,0.0361,0.0713,300
0.5559,0.9,0.2,0.037,0.0625,0.0354,0.05,400
0.578,0.9433,0.2,0.0714,0.1053,0.0827,0.0946,500
0.4983,0.98,0,0,0,-0.0056,-0.0075,1000
0.5,0.9833,0,0,0,0,0,2000
0.5,0.9833,0,0,0,0,0,5000
0.5383,0.1067,1,0.0183,0.036,0.0033,0.0409,2
0.5566,0.2433,0.8,0.0174,0.034,0.0015,0.0103,5
0.6617,0.34,0.8,0.0199,0.0388,0.0065,0.036,10
0.6875,0.4433,0.8,0.0235,0.0457,0.0138,0.0613,20
0.4712,0.4367,0.4,0.0119,0.0231,-0.0096,-0.042,50
0.5573,0.69,0.4,0.0217,0.0412,0.0099,0.0264,100
0.5339,0.8567,0.2,0.025,0.0444,0.0153,0.0255,200
0.4559,0.8967,0,0,0,-0.0288,-0.0401,300
0.4661,0.9167,0,0,0,-0.0274,-0.0348,400
0.478,0.94,0,0,0,-0.0247,-0.0277,500
0.4966,0.9767,0,0,0,-0.0096,-0.0107,1000
0.4983,0.98,0,0,0,-0.0056,-0.0075,2000
0.5,0.9833,0,0,0,0,0,5000
0.5881,0.9833,0,0,0,0,0,2
0.7678,0.9833,0,0,0,0,0,5
0.8278,0.8867,0.4,0.0606,0.1053,0.0786,0.1207,10
0.8346,0.7833,0.6,0.0455,0.0845,0.0552,0.1194,20
0.8353,0.67,1,0.0481,0.0917,0.0619,0.1787,50
0.4319,0.7033,0.2,0.0116,0.022,-0.0098,-0.025,100
0.4942,0.8033,0.2,0.0179,0.0328,0.0023,0.0045,200
0.5312,0.85,0.2,0.0238,0.0426,0.0132,0.0225,300
0.5407,0.87,0.2,0.0278,0.0488,0.0201,0.0321,400
0.4678,0.92,0,0,0,-0.0271,-0.0339,500
0.4932,0.97,0,0,0,-0.015,-0.0151,1000
0.4983,0.98,0,0,0,-0.0056,-0.0075,2000
0.5,0.9833,0,0,0,0,0,5000
0.4864,0.09,1,0.0215,0.0421,0.0031,0.0392,2
0.6409,0.2567,1,0.0262,0.0511,0.0126,0.0795,5
0.6831,0.26,1,0.0263,0.0513,0.0128,0.0803,10
0.7466,0.3933,1,0.0319,0.0619,0.024,0.1103,20
0.7647,0.48,0.8333,0.0312,0.0602,0.0226,0.0859,50
0.631,0.5667,0.6667,0.0303,0.058,0.0205,0.0652,100
0.5697,0.6333,0.5,0.0273,0.0517,0.0143,0.0395,200
0.5629,0.7833,0.3333,0.0317,0.058,0.0223,0.0433,300
0.6054,0.8667,0.3333,0.0526,0.0909,0.0584,0.0888,400
0.4541,0.89,0,0,0,-0.0338,-0.0449,500
0.483,0.9467,0,0,0,-0.0256,-0.0265,1000
0.4983,0.9767,0,0,0,-0.0057,-0.0083,2000
0.5,0.98,0,0,0,0,0,5000
0.5864,0.15,1,0.0192,0.0377,0.0052,0.0511,2
0.7556,0.2433,1,0.0216,0.0422,0.0099,0.0705,5
0.899,0.3467,1,0.0249,0.0485,0.0166,0.0914,10
0.7437,0.5367,0.8,0.0282,0.0544,0.023,0.0852,20
0.7275,0.4133,0.8,0.0223,0.0435,0.0114,0.054,50
0.5966,0.5767,0.6,0.0234,0.0451,0.0135,0.0456,100
0.5278,0.65,0.4,0.0192,0.0367,0.0051,0.0146,200
0.4068,0.8067,0,0,0,-0.0314,-0.0603,300
0.4288,0.8467,0,0,0,-0.0306,-0.0518,400
0.4373,0.8633,0,0,0,-0.0302,-0.0481,500
0.4847,0.9567,0,0,0,-0.0209,-0.0215,1000
0.4932,0.97,0,0,0,-0.015,-0.0151,2000
0.4983,0.98,0,0,0,-0.0056,-0.0075,5000
0.6168,0.1667,1,0.0272,0.053,0.008,0.0632,2
0.7864,0.58,0.8571,0.0458,0.087,0.0446,0.131,5
0.8333,0.59,0.8571,0.0469,0.0889,0.0467,0.1345,10
0.8077,0.66,0.8571,0.0561,0.1053,0.0643,0.1615,20
0.7696,0.6833,0.8571,0.06,0.1121,0.0717,0.1717,50
0.7357,0.7633,0.7143,0.0676,0.1235,0.0844,0.1677,100
0.5575,0.8333,0.2857,0.0426,0.0741,0.0349,0.0549,200
0.5258,0.8967,0.1429,0.0385,0.0606,0.0247,0.0309,300
0.4693,0.9167,0,0,0,-0.0348,-0.0391,400
0.4829,0.9433,0,0,0,-0.0282,-0.0287,500
0.4966,0.97,0,0,0,-0.0105,-0.0127,1000
0.4983,0.9733,0,0,0,-0.0059,-0.0089,2000
0.5,0.9767,0,0,0,0,0,5000
0.5017,0.9667,0,0,0,-0.0142,-0.0155,2
0.7392,0.8767,0,0,0,-0.0393,-0.0515,5
0.7855,0.54,0.8571,0.042,0.08,0.0372,0.1177,10
0.726,0.69,0.7143,0.0521,0.0971,0.056,0.1306,20
0.2133,0.6067,0,0,0,-0.0459,-0.1185,50
0.3328,0.7433,0,0,0,-0.0443,-0.0853,100
0.43,0.85,0,0,0,-0.041,-0.0589,200
0.4539,0.8933,0,0,0,-0.0378,-0.0466,300
0.4778,0.9367,0,0,0,-0.0304,-0.0316,400
0.4846,0.9467,0,0,0,-0.027,-0.0272,500
0.4915,0.96,0,0,0,-0.0198,-0.0201,1000
0.4966,0.9733,0,0,0,-0.0059,-0.0089,2000
0.5,0.9767,0,0,0,0,0,5000
0.488,0.1067,1,0.029,0.0563,0.0048,0.0488,2
0.652,0.1233,1,0.0295,0.0573,0.0058,0.0541,5
0.7491,0.4533,1,0.0465,0.0889,0.04,0.1428,10
0.7102,0.6467,0.875,0.0625,0.1167,0.0704,0.1717,20
0.7637,0.5867,0.875,0.0538,0.1014,0.0539,0.1475,50
0.7262,0.6733,0.625,0.05,0.0926,0.0455,0.1024,100
0.7453,0.7567,0.625,0.0667,0.1205,0.0759,0.1433,200
0.765,0.7967,0.625,0.0794,0.1408,0.0982,0.1686,300
0.5599,0.8533,0.25,0.05,0.0833,0.0407,0.0568,400
0.5719,0.8767,0.25,0.0606,0.0976,0.0571,0.0741,500
0.4829,0.94,0,0,0,-0.0305,-0.0307,1000
0.5,0.9733,0,0,0,0,0,2000
0.5,0.9733,0,0,0,0,0,5000
0.6644,0.16,1,0.0195,0.0382,0.0057,0.0533,2
0.4651,0.2233,0.6,0.0128,0.0251,-0.0078,-0.0566,5
0.379,0.2067,0.8,0.0166,0.0325,-1e-04,-0.0011,10
0.5553,0.27,0.8,0.018,0.0352,0.0027,0.0178,20
0.7644,0.4667,1,0.0303,0.0588,0.0274,0.1178,50
0.7597,0.6367,0.8,0.0357,0.0684,0.0377,0.1148,100
0.4254,0.8367,0,0,0,-0.0309,-0.054,200
0.461,0.9067,0,0,0,-0.0282,-0.0375,300
0.4729,0.93,0,0,0,-0.0261,-0.0309,400
0.4881,0.96,0,0,0,-0.0198,-0.0201,500
0.4983,0.98,0,0,0,-0.0056,-0.0075,1000
0.5,0.9833,0,0,0,0,0,2000
0.5,0.9833,0,0,0,0,0,5000
0.5895,0.3567,0.75,0.0154,0.0302,0.0041,0.0244,2
0.5165,0.3233,1,0.0193,0.0379,0.0121,0.0779,5
0.8454,0.6667,1,0.0385,0.0741,0.0497,0.1596,10
0.8716,0.7867,1,0.0588,0.1111,0.0881,0.2147,20
0.4105,0.8133,0,0,0,-0.0254,-0.0532,50
0.4611,0.91,0,0,0,-0.0232,-0.0335,100
0.4932,0.9767,0,0,0,-0.0116,-0.0117,200
0.5,0.9867,0,0,0,0,0,300
0.5,0.9867,0,0,0,0,0,400
0.5,0.9867,0,0,0,0,0,500
0.5,0.9867,0,0,0,0,0,1000
0.5,0.9867,0,0,0,0,0,2000
0.5,0.9867,0,0,0,0,0,5000
0.5746,0.9833,0,0,0,0,0,2
0.8753,0.98,0,0,0,-0.0056,-0.0075,5
0.8956,0.86,0.8,0.0889,0.16,0.134,0.237,10
0.9288,0.8833,0.8,0.1053,0.186,0.1613,0.2636,20
0.9502,0.81,1,0.0806,0.1493,0.1222,0.2551,50
0.9136,0.8267,1,0.0877,0.1613,0.1348,0.2688,100
0.8302,0.86,0.8,0.0889,0.16,0.134,0.237,200
0.741,0.88,0.6,0.0811,0.1429,0.1169,0.1887,300
0.4763,0.94,0,0,0,-0.0247,-0.0277,400
0.4847,0.9567,0,0,0,-0.0209,-0.0215,500
0.4983,0.98,0,0,0,-0.0056,-0.0075,1000
0.5,0.9833,0,0,0,0,0,2000
0.5,0.9833,0,0,0,0,0,5000
0.6678,0.16,1,0.0195,0.0382,0.0057,0.0533,2
0.9186,0.2367,1,0.0214,0.0418,0.0095,0.0691,5
0.9166,0.2667,1,0.0222,0.0435,0.0112,0.0752,10
0.7634,0.3233,0.8,0.0194,0.0379,0.0056,0.0318,20
0.7441,0.56,0.8,0.0296,0.0571,0.0258,0.0916,50
0.6963,0.77,0.6,0.0429,0.08,0.0505,0.1129,100
0.6237,0.8367,0.4,0.0417,0.0755,0.0467,0.0852,200
0.6492,0.89,0.4,0.0625,0.1081,0.0816,0.1237,300
0.6729,0.9367,0.4,0.1111,0.1739,0.1518,0.1864,400
0.5814,0.95,0.2,0.0833,0.1176,0.0964,0.1063,500
0.4983,0.98,0,0,0,-0.0056,-0.0075,1000
0.4983,0.98,0,0,0,-0.0056,-0.0075,2000
0.5,0.9833,0,0,0,0,0,5000
0.6233,0.11,0.875,0.0256,0.0498,-0.0021,-0.0202,2
0.7175,0.1467,0.875,0.0267,0.0519,1e-04,8e-04,5
0.6956,0.2067,0.875,0.0287,0.0556,0.0041,0.0262,10
0.7273,0.6033,0.875,0.056,0.1053,0.058,0.1539,20
0.5967,0.5033,0.625,0.0331,0.0629,0.0129,0.0403,50
0.5899,0.65,0.625,0.0467,0.087,0.0393,0.0927,100
0.5591,0.6033,0.5,0.0336,0.063,0.0137,0.035,200
0.5693,0.6367,0.5,0.0367,0.0684,0.0197,0.047,300
0.5796,0.7733,0.375,0.0455,0.0811,0.0352,0.0619,400
0.4906,0.8367,0.125,0.0233,0.0392,-0.006,-0.0087,500
0.4795,0.9333,0,0,0,-0.0331,-0.0338,1000
0.4983,0.97,0,0,0,-0.006,-0.0096,2000
0.4983,0.97,0,0,0,-0.006,-0.0096,5000
0.5539,0.11,1,0.0291,0.0565,0.005,0.0499,2
0.6849,0.14,1,0.0301,0.0584,0.007,0.0592,5
0.786,0.15,1,0.0304,0.059,0.0077,0.0621,10
0.8339,0.13,1,0.0297,0.0578,0.0063,0.0562,20
0.7881,0.3267,0.875,0.0337,0.0648,0.0142,0.0652,50
0.6901,0.42,0.75,0.0337,0.0645,0.0142,0.0528,100
0.4692,0.6767,0.25,0.0215,0.0396,-0.01,-0.0215,200
0.4966,0.73,0.25,0.026,0.0471,-0.0013,-0.0025,300
0.5171,0.77,0.25,0.0308,0.0548,0.0077,0.0134,400
0.5445,0.8233,0.25,0.0408,0.0702,0.0255,0.0388,500
0.5334,0.92,0.125,0.0556,0.0769,0.0415,0.0453,1000
0.5,0.9733,0,0,0,0,0,2000
0.5,0.9733,0,0,0,0,0,5000
0.5785,0.1467,1,0.0266,0.0519,0.0067,0.058,2
0.8016,0.1967,1,0.0282,0.0549,0.01,0.0708,5
0.7626,0.3,0.8571,0.0279,0.0541,0.0093,0.0482,10
0.727,0.23,0.8571,0.0254,0.0494,0.0043,0.0266,20
0.6163,0.3733,0.7143,0.0262,0.0505,0.0057,0.0249,50
0.6416,0.56,0.7143,0.037,0.0704,0.0273,0.0821,100
0.4264,0.6967,0.1429,0.0116,0.0215,-0.0226,-0.0492,200
0.4571,0.7567,0.1429,0.0147,0.0267,-0.0163,-0.0309,300
0.5422,0.7867,0.2857,0.0328,0.0588,0.0177,0.0316,400
0.5032,0.8467,0.1429,0.0244,0.0417,0.0019,0.0028,500
0.4881,0.9533,0,0,0,-0.0239,-0.0239,1000
0.5,0.9767,0,0,0,0,0,2000
0.5,0.9767,0,0,0,0,0,5000
0.5472,0.9667,0,0,0,0,0,2
0.6248,0.8,0.3,0.0536,0.0909,0.0364,0.054,5
0.669,0.7167,0.5,0.0588,0.1053,0.0485,0.0893,10
0.7169,0.29,0.9,0.0407,0.0779,0.0151,0.0689,20
0.6878,0.3767,0.8,0.0415,0.0788,0.0165,0.0607,50
0.7052,0.49,0.8,0.0503,0.0947,0.0341,0.1005,100
0.6321,0.5333,0.7,0.0486,0.0909,0.0305,0.0818,200
0.6733,0.56,0.8,0.058,0.1081,0.049,0.1267,300
0.6903,0.57,0.8,0.0593,0.1103,0.0515,0.1306,400
0.6869,0.67,0.7,0.068,0.1239,0.0672,0.1395,500
0.5603,0.8967,0.2,0.08,0.1143,0.07,0.0784,1000
0.4983,0.9633,0,0,0,-0.0061,-0.0107,2000
0.5,0.9667,0,0,0,0,0,5000
0.55,0.0933,1,0.0251,0.049,0.0036,0.0424,2
0.6216,0.1533,1,0.0268,0.0522,0.0071,0.0597,5
0.5714,0.2067,1,0.0286,0.0556,0.0107,0.0732,10
0.4905,0.16,1,0.027,0.0526,0.0075,0.0615,20
0.5951,0.5267,0.7143,0.0345,0.0658,0.0223,0.0714,50
0.588,0.6,0.5714,0.0331,0.0625,0.0192,0.053,100
0.6953,0.8133,0.5714,0.0702,0.125,0.0871,0.1503,200
0.5934,0.8867,0.2857,0.0645,0.1053,0.0699,0.0926,300
0.539,0.9167,0.1429,0.05,0.0741,0.0409,0.0472,400
0.4727,0.9233,0,0,0,-0.0336,-0.0367,500
0.4966,0.97,0,0,0,-0.0105,-0.0127,1000
0.5,0.9767,0,0,0,0,0,2000
0.5,0.9767,0,0,0,0,0,5000
0.5312,0.1633,1,0.0195,0.0383,0.0058,0.054,2
0.7315,0.1833,1,0.02,0.0392,0.0068,0.0582,5
0.7207,0.1467,1,0.0192,0.0376,0.0051,0.0503,10
0.7803,0.3233,1,0.024,0.0469,0.0149,0.0866,20
0.6654,0.5067,0.8,0.0265,0.0513,0.0197,0.0772,50
0.6397,0.6633,0.6,0.0294,0.0561,0.0251,0.0715,100
0.6017,0.7967,0.4,0.0333,0.0615,0.0317,0.0651,200
0.5458,0.88,0.2,0.0303,0.0526,0.0244,0.0374,300
0.4814,0.9467,0,0,0,-0.0235,-0.0254,400
0.4915,0.9667,0,0,0,-0.0169,-0.0169,500
0.4983,0.98,0,0,0,-0.0056,-0.0075,1000
0.5,0.9833,0,0,0,0,0,2000
0.5,0.9833,0,0,0,0,0,5000
0.6142,0.1767,1,0.0198,0.0389,0.0064,0.0568,2
0.7078,0.2567,0.8,0.0177,0.0346,0.0021,0.0141,5
0.6766,0.31,0.8,0.019,0.0372,0.0048,0.0284,10
0.7064,0.53,0.6,0.0211,0.0408,0.0089,0.033,20
0.4963,0.6367,0.4,0.0185,0.0354,0.0037,0.0108,50
0.6234,0.86,0.4,0.0488,0.087,0.059,0.0998,100
0.4814,0.9467,0,0,0,-0.0235,-0.0254,200
0.4864,0.9567,0,0,0,-0.0209,-0.0215,300
0.4932,0.97,0,0,0,-0.015,-0.0151,400
0.4949,0.9733,0,0,0,-0.0127,-0.0131,500
0.5,0.9833,0,0,0,0,0,1000
0.5,0.9833,0,0,0,0,0,2000
0.5,0.9833,0,0,0,0,0,5000
0.5034,0.9333,0,0,0,-0.0341,-0.0343,2
0.6649,0.8933,0.2222,0.0741,0.1111,0.0692,0.0813,5
0.7572,0.8367,0.3333,0.0652,0.1091,0.062,0.0879,10
0.7507,0.7633,0.5556,0.0694,0.1235,0.0741,0.1299,20
0.7965,0.6833,0.8889,0.0784,0.1441,0.0942,0.2038,50
0.8123,0.7433,0.8889,0.0952,0.172,0.1246,0.2385,100
0.7747,0.7833,0.7778,0.1,0.1772,0.131,0.2264,200
0.7514,0.8467,0.6667,0.1224,0.2069,0.1645,0.2395,300
0.7008,0.8467,0.5556,0.1064,0.1786,0.135,0.193,400
0.7165,0.8733,0.5556,0.1282,0.2083,0.1678,0.2225,500
0.5905,0.9367,0.2222,0.1429,0.1739,0.1426,0.1464,1000
0.4948,0.96,0,0,0,-0.0152,-0.0177,2000
0.4983,0.9667,0,0,0,-0.006,-0.0102,5000
0.6506,0.1633,1,0.0346,0.0669,0.0095,0.069,2
0.8889,0.1833,1,0.0354,0.0684,0.0111,0.0748,5
0.8874,0.18,1,0.0353,0.0682,0.0109,0.0739,10
0.8389,0.2333,1,0.0377,0.0726,0.0157,0.0888,20
0.8925,0.31,1,0.0417,0.08,0.0238,0.1097,50
0.7948,0.54,0.8889,0.0552,0.1039,0.0502,0.1427,100
0.6397,0.4967,0.7778,0.0449,0.0848,0.0298,0.0907,200
0.6415,0.6167,0.6667,0.0508,0.0945,0.041,0.0984,300
0.6438,0.7267,0.5556,0.0602,0.1087,0.0577,0.1096,400
0.6019,0.75,0.4444,0.0541,0.0964,0.0453,0.0807,500
0.5315,0.9267,0.1111,0.0667,0.0833,0.0476,0.0493,1000
0.4966,0.9633,0,0,0,-0.011,-0.0144,2000
0.4983,0.9667,0,0,0,-0.006,-0.0102,5000
0.4966,0.96,0,0,0,-0.0204,-0.0204,2
0.6499,0.92,0,0,0,-0.0309,-0.0361,5
0.7455,0.22,1,0.025,0.0488,0.0102,0.0714,10
0.6956,0.4167,0.8333,0.0279,0.0541,0.016,0.0689,20
0.7404,0.3767,1,0.0311,0.0603,0.0224,0.1064,50
0.7205,0.5767,0.8333,0.0382,0.073,0.0361,0.1143,100
0.5901,0.6767,0.5,0.0309,0.0583,0.0214,0.054,200
0.5686,0.7933,0.3333,0.0333,0.0606,0.0252,0.0476,300
0.6054,0.8667,0.3333,0.0526,0.0909,0.0584,0.0888,400
0.5408,0.9,0.1667,0.0385,0.0625,0.031,0.0406,500
0.4898,0.96,0,0,0,-0.0204,-0.0204,1000
0.4949,0.97,0,0,0,-0.0135,-0.0144,2000
0.5,0.98,0,0,0,0,0,5000
0.4728,0.0867,1,0.0214,0.042,0.0029,0.0382,2
0.4079,0.0867,1,0.0214,0.042,0.0029,0.0382,5
0.5924,0.0967,1,0.0217,0.0424,0.0034,0.0412,10
0.7149,0.1267,1,0.0224,0.0438,0.0049,0.0494,20
0.6131,0.3833,0.8333,0.0265,0.0513,0.013,0.0602,50
0.7239,0.6133,0.8333,0.0417,0.0794,0.0429,0.1264,100
0.4864,0.7933,0.1667,0.0172,0.0312,-0.0052,-0.0096,200
0.5255,0.87,0.1667,0.0286,0.0488,0.0152,0.0223,300
0.5442,0.9067,0.1667,0.0417,0.0667,0.0358,0.0456,400
0.5612,0.94,0.1667,0.0714,0.1,0.0741,0.0813,500
0.5816,0.98,0.1667,0.5,0.25,0.2424,0.2809,1000
0.4983,0.9767,0,0,0,-0.0057,-0.0083,2000
0.5,0.98,0,0,0,0,0,5000
0.5153,0.16,1,0.0195,0.0382,0.0057,0.0533,2
0.8163,0.6,1,0.04,0.0769,0.0464,0.154,5
0.8427,0.63,1,0.0431,0.0826,0.0524,0.164,10
0.8624,0.6867,1,0.0505,0.0962,0.0665,0.1855,20
0.842,0.69,1,0.051,0.0971,0.0675,0.1869,50
0.6546,0.72,0.6,0.0353,0.0667,0.0363,0.0915,100
0.6017,0.7967,0.4,0.0333,0.0615,0.0317,0.0651,200
0.539,0.8667,0.2,0.027,0.0476,0.0188,0.0304,300
0.4508,0.8867,0,0,0,-0.0293,-0.0426,400
0.4661,0.9167,0,0,0,-0.0274,-0.0348,500
0.4949,0.9733,0,0,0,-0.0127,-0.0131,1000
0.4983,0.98,0,0,0,-0.0056,-0.0075,2000
0.4983,0.98,0,0,0,-0.0056,-0.0075,5000
0.4827,0.1267,1,0.0224,0.0438,0.0049,0.0494,2
0.6437,0.2133,0.8333,0.0208,0.0407,0.0017,0.0119,5
0.7418,0.2133,0.8333,0.0208,0.0407,0.0017,0.0119,10
0.799,0.3,0.8333,0.0234,0.0455,0.0068,0.0379,20
0.7562,0.55,0.8333,0.036,0.069,0.0318,0.106,50
0.6854,0.6467,0.6667,0.037,0.0702,0.0336,0.0913,100
0.6284,0.7533,0.5,0.0405,0.075,0.0395,0.084,200
0.5116,0.84,0.1667,0.0227,0.04,0.005,0.0081,300
0.5363,0.89,0.1667,0.0345,0.0571,0.0248,0.0338,400
0.551,0.92,0.1667,0.05,0.0769,0.0476,0.0573,500
0.4932,0.9667,0,0,0,-0.0163,-0.0166,1000
0.4966,0.9733,0,0,0,-0.0101,-0.0117,2000
0.4983,0.9767,0,0,0,-0.0057,-0.0083,5000
0.5368,0.17,0.8571,0.0236,0.046,6e-04,0.0045,2
0.8079,0.24,0.8571,0.0258,0.05,0.0049,0.0299,5
0.7665,0.3067,0.8571,0.0282,0.0545,0.0098,0.0501,10
0.7211,0.36,0.7143,0.0256,0.0495,0.0047,0.0208,20
0.8118,0.4033,1,0.0376,0.0725,0.0289,0.121,50
0.8652,0.51,1,0.0455,0.087,0.0443,0.1505,100
0.6412,0.5533,0.7143,0.0365,0.0694,0.0262,0.0799,200
0.6212,0.6667,0.5714,0.0396,0.0741,0.0318,0.0768,300
0.5675,0.7,0.4286,0.0337,0.0625,0.0201,0.0446,400
0.5729,0.8467,0.2857,0.0465,0.08,0.0415,0.0628,500
0.4693,0.9167,0,0,0,-0.0348,-0.0391,1000
0.4949,0.9667,0,0,0,-0.0142,-0.0155,2000
0.5,0.9767,0,0,0,0,0,5000
0.5502,0.0767,1,0.0212,0.0415,0.0024,0.035,2
0.4654,0.2067,1,0.0246,0.048,0.0093,0.0684,5
0.5941,0.23,1,0.0253,0.0494,0.0108,0.0737,10
0.644,0.1767,1,0.0237,0.0463,0.0076,0.0616,20
0.75,0.4767,0.8333,0.0311,0.0599,0.0222,0.085,50
0.7015,0.5433,0.8333,0.0355,0.068,0.0308,0.104,100
0.6667,0.6667,0.6667,0.0392,0.0741,0.0377,0.0985,200
0.5969,0.85,0.3333,0.0465,0.0816,0.0482,0.0775,300
0.6361,0.9267,0.3333,0.1,0.1538,0.127,0.1527,400
0.6446,0.9433,0.3333,0.1333,0.1905,0.1667,0.1857,500
0.4983,0.9767,0,0,0,-0.0057,-0.0083,1000
0.5,0.98,0,0,0,0,0,2000
0.5,0.98,0,0,0,0,0,5000
0.6019,0.17,1,0.0273,0.0532,0.0082,0.0641,2
0.8474,0.24,1,0.0298,0.0579,0.0131,0.0813,5
0.8864,0.21,1,0.0287,0.0558,0.0109,0.074,10
0.8679,0.2367,1,0.0297,0.0576,0.0129,0.0805,20
0.6182,0.4467,0.7143,0.0296,0.0568,0.0126,0.047,50
0.6697,0.6067,0.7143,0.0413,0.0781,0.0356,0.098,100
0.6358,0.7,0.5714,0.044,0.0816,0.04,0.0901,200
0.5563,0.8167,0.2857,0.0385,0.0678,0.0278,0.0459,300
0.5102,0.86,0.1429,0.027,0.0455,0.0065,0.0092,400
0.5271,0.8933,0.1429,0.037,0.0588,0.0226,0.0285,500
0.4881,0.9533,0,0,0,-0.0239,-0.0239,1000
0.4966,0.97,0,0,0,-0.0105,-0.0127,2000
0.5,0.9767,0,0,0,0,0,5000
0.6729,0.1167,1,0.0185,0.0364,0.0038,0.0434,2
0.7288,0.12,1,0.0186,0.0365,0.0039,0.0442,5
0.7525,0.1967,1,0.0203,0.0398,0.0074,0.061,10
0.842,0.33,1,0.0243,0.0474,0.0153,0.0879,20
0.6498,0.47,0.8,0.0247,0.0479,0.0161,0.0679,50
0.5983,0.5967,0.6,0.0246,0.0472,0.0157,0.0512,100
0.5542,0.7033,0.4,0.0227,0.043,0.0118,0.0305,200
0.5508,0.89,0.2,0.0333,0.0571,0.0294,0.0434,300
0.4814,0.9467,0,0,0,-0.0235,-0.0254,400
0.4814,0.9467,0,0,0,-0.0235,-0.0254,500
0.4949,0.9733,0,0,0,-0.0127,-0.0131,1000
0.4983,0.98,0,0,0,-0.0056,-0.0075,2000
0.5,0.9833,0,0,0,0,0,5000
0.6363,0.17,1,0.0273,0.0532,0.0082,0.0641,2
0.8089,0.2333,1,0.0295,0.0574,0.0126,0.0797,5
0.7484,0.2667,1,0.0308,0.0598,0.0152,0.0877,10
0.7557,0.3333,1,0.0338,0.0654,0.0212,0.1036,20
0.7299,0.3067,0.8571,0.0282,0.0545,0.0098,0.0501,50
0.7333,0.4967,0.8571,0.0385,0.0736,0.0303,0.1043,100
0.6021,0.64,0.5714,0.0367,0.069,0.0263,0.0669,200
0.5563,0.6733,0.4286,0.0309,0.0577,0.0148,0.0348,300
0.6409,0.8433,0.4286,0.0652,0.1132,0.0758,0.1181,400
0.5951,0.89,0.2857,0.0667,0.1081,0.073,0.0957,500
0.4881,0.9533,0,0,0,-0.0239,-0.0239,1000
0.4966,0.97,0,0,0,-0.0105,-0.0127,2000
0.5,0.9767,0,0,0,0,0,5000
0.6169,0.09,1,0.018,0.0353,0.0027,0.0366,2
0.7451,0.1,1,0.0182,0.0357,0.0031,0.0393,5
0.762,0.1133,1,0.0185,0.0362,0.0036,0.0426,10
0.6746,0.44,0.8,0.0234,0.0455,0.0135,0.0605,20
0.4207,0.5233,0.4,0.0141,0.0272,-0.0052,-0.0191,50
0.3441,0.7,0,0,0,-0.0325,-0.0819,100
0.3915,0.77,0,0,0,-0.0319,-0.0678,200
0.4203,0.8267,0,0,0,-0.0311,-0.0561,300
0.4322,0.85,0,0,0,-0.0305,-0.0511,400
0.4746,0.9333,0,0,0,-0.0256,-0.0299,500
0.4949,0.9733,0,0,0,-0.0127,-0.0131,1000
0.4983,0.98,0,0,0,-0.0056,-0.0075,2000
0.5,0.9833,0,0,0,0,0,5000
0.5197,0.1633,0.8571,0.0234,0.0456,2e-04,0.0017,2
0.7065,0.1967,0.8571,0.0244,0.0474,0.0022,0.0149,5
0.7708,0.2,0.8571,0.0245,0.0476,0.0024,0.0162,10
0.7033,0.2233,0.7143,0.0212,0.0412,-0.0044,-0.0273,20
0.7011,0.26,0.8571,0.0264,0.0513,0.0063,0.0362,50
0.6658,0.54,0.7143,0.0355,0.0676,0.0242,0.0757,100
0.4976,0.71,0.2857,0.0238,0.044,9e-04,0.002,200
0.4776,0.7967,0.1429,0.0179,0.0317,-0.0102,-0.0174,300
0.4861,0.8133,0.1429,0.0196,0.0345,-0.0068,-0.0112,400
0.5032,0.8467,0.1429,0.0244,0.0417,0.0019,0.0028,500
0.4761,0.93,0,0,0,-0.0321,-0.0342,1000
0.4983,0.9733,0,0,0,-0.0059,-0.0089,2000
0.5,0.9767,0,0,0,0,0,5000
0.6949,0.2233,1,0.021,0.0412,0.0088,0.0664,2
0.58,0.3367,0.8,0.0198,0.0386,0.0063,0.0352,5
0.5125,0.4433,0.6,0.0179,0.0347,0.0024,0.0105,10
0.6658,0.85,0.4,0.0455,0.0816,0.0533,0.0932,20
0.4885,0.6933,0.4,0.022,0.0417,0.0104,0.0274,50
0.519,0.8267,0.2,0.0204,0.037,0.007,0.0129,100
0.54,0.87,0.2,0.0278,0.0488,0.0201,0.0321,200
